,Date,origin,Unnamed: 0,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,dep_delay,arr_delay
32,2013-10-10,EWR,6768.5,2013.0,10.0,10.0,11.5,58.04,50.157500000000006,75.28041666666665,26.25,12.850376666666667,14.787956460466667,0.0008333333333333334,1023.1590909090909,9.958333333333334,30.781710914454276,17.991150442477878
33,2013-10-11,EWR,6792.5,2013.0,10.0,11.0,11.5,62.93,55.80500000000001,77.72416666666668,30.416666666666668,12.610630833333332,14.512061750383333,0.0,1017.7375000000001,9.875,41.361635220125784,24.364779874213838
34,2013-10-12,EWR,6816.5,2013.0,10.0,12.0,11.5,66.25999999999999,46.08500000000001,49.46208333333333,44.583333333333336,13.186020833333338,15.174209054583331,0.0,1020.5041666666667,10.0,7.423423423423423,-10.184684684684685
35,2013-10-13,EWR,6840.5,2013.0,10.0,13.0,11.5,61.160000000000004,51.005,69.66708333333332,43.333333333333336,12.274986666666663,14.12580915626667,0.0,1026.8894736842103,10.0,6.173501577287066,-0.2996845425867508
36,2013-10-14,EWR,6864.5,2013.0,10.0,14.0,11.5,58.699999999999996,47.8775,68.28916666666665,84.0909090909091,5.801849166666668,6.676651984016665,0.0,1026.9681818181818,10.0,4.117142857142857,-3.3771428571428572
37,2013-10-15,EWR,6888.5,2013.0,10.0,15.0,11.5,59.88499999999999,49.85,71.56708333333333,70.41666666666667,4.1715775,4.80056795545,0.0,1023.1583333333333,9.875,3.9911764705882353,-5.162241887905605
38,2013-10-16,EWR,6912.5,2013.0,10.0,16.0,11.5,60.9125,53.84,77.82416666666667,114.54545454545455,4.746967500000001,5.46271525965,0.0,1017.8882352941175,10.0,-0.6345029239766082,-5.463343108504398
39,2013-10-17,EWR,6936.5,2013.0,10.0,17.0,11.5,65.55499999999999,59.95249999999999,83.06875000000001,190.0,6.185442500000001,7.118083520149999,0.0,1011.5,7.916666666666667,18.354285714285716,18.037142857142857
40,2013-10-18,EWR,6960.5,2013.0,10.0,18.0,11.5,63.88999999999999,48.68750000000002,60.72041666666669,251.25,13.617563333333331,15.670819532733331,0.0008333333333333334,1009.7695652173913,9.791666666666666,12.132183908045977,12.867435158501442
41,2013-10-19,EWR,6984.5,2013.0,10.0,19.0,11.5,56.0825,43.475,63.37416666666664,152.38095238095238,4.651069166666667,5.352357375616666,0.0,1013.6958333333333,10.0,1.4755555555555555,0.29777777777777775
42,2013-10-2,EWR,6576.5,2013.0,10.0,2.0,11.5,71.9,56.95249999999999,61.604166666666664,243.75,7.767765000000001,8.938988606699999,0.0,1014.2708333333335,9.958333333333334,-0.15451895043731778,-11.86588921282799
43,2013-10-20,EWR,7008.5,2013.0,10.0,20.0,11.5,57.33499999999999,41.0975,58.61791666666667,257.0833333333333,10.596765833333334,12.194546185683334,0.00125,1012.0791666666669,10.0,1.1324921135646688,1.4321766561514195
44,2013-10-21,EWR,7032.5,2013.0,10.0,21.0,11.5,55.6175,36.30500000000001,51.4075,210.83333333333334,6.8567308333333346,7.890588708383333,0.0,1018.7291666666666,10.0,0.7220630372492837,0.5644699140401146
45,2013-10-22,EWR,7056.5,2013.0,10.0,22.0,11.5,57.12499999999998,45.98749999999999,67.52583333333332,189.58333333333334,7.480070000000001,8.607914954600002,0.0,1011.6416666666665,10.0,2.2684365781710913,3.7610619469026547
46,2013-10-23,EWR,7079.5,2013.0,10.0,23.0,11.590909090909092,50.908181818181816,35.943636363636365,57.00363636363635,162.38095238095238,7.48007,8.607914954599998,0.0,1007.018181818182,10.0,0.04081632653061224,-0.08454810495626822
47,2013-10-23,JFK,8716.5,2013.0,10.0,23.0,10.5,48.92,39.02,68.51,50.0,4.60312,5.2971784336,0.0,1008.3,10.0,1.0271186440677966,-3.4761904761904763
48,2013-10-24,EWR,7102.5,2013.0,10.0,24.0,11.5,47.12000000000001,30.53,55.37833333333333,267.0833333333333,11.747545833333328,13.518840794083333,0.0,1011.1916666666666,10.0,5.154285714285714,2.9541547277936964
49,2013-10-25,EWR,7126.5,2013.0,10.0,25.0,11.5,45.665,28.257499999999993,52.09,267.0833333333333,10.932409999999997,12.580798779800004,0.0,1019.0500000000002,10.0,15.5,7.598265895953757
50,2013-10-26,EWR,7148.0,2013.0,10.0,26.0,14.0,46.04947368421053,29.157894736842106,55.94315789473685,213.68421052631578,12.234608421052632,14.079342678778948,0.0,1019.8052631578947,10.0,4.233183856502242,-1.8161434977578474
51,2013-10-27,EWR,7169.0,2013.0,10.0,27.0,11.956521739130435,52.17565217391304,29.933913043478256,43.36217391304348,252.6086956521739,10.757291304347827,12.379275687217387,0.0,1013.9695652173913,10.0,8.968553459119496,-0.5031446540880503
52,2013-10-28,EWR,7192.5,2013.0,10.0,28.0,11.5,50.375,30.357499999999998,48.90333333333333,217.08333333333334,7.528019166666668,8.663093896616667,0.0,1022.0125000000002,10.0,3.6235632183908044,-0.22988505747126436
53,2013-10-29,EWR,7216.5,2013.0,10.0,29.0,11.5,49.7075,31.42249999999999,49.901666666666664,63.47826086956522,7.863663333333332,9.049346490733333,0.0,1028.1333333333334,10.0,0.7790697674418605,0.5203488372093024
54,2013-10-3,EWR,6600.5,2013.0,10.0,3.0,11.5,72.1175,55.99250000000001,59.18416666666666,165.2173913043478,4.171577500000001,4.80056795545,0.0,1017.8583333333332,10.0,16.35042735042735,11.08
55,2013-10-30,EWR,7240.5,2013.0,10.0,30.0,11.5,50.84750000000002,39.035,64.05166666666665,73.91304347826087,4.027730000000001,4.635031129400001,0.0,1025.3954545454544,9.958333333333334,2.293103448275862,1.160919540229885
56,2013-10-31,EWR,7264.5,2013.0,10.0,31.0,11.5,59.307500000000005,53.98250000000001,82.73291666666667,106.66666666666667,3.596187499999999,4.138420651250001,0.0004166666666666667,1019.0500000000001,7.354166666666667,10.522435897435898,8.395498392282958
57,2013-10-4,EWR,6624.5,2013.0,10.0,4.0,11.5,74.61500000000001,59.50249999999999,61.00916666666665,168.2608695652174,5.562103333333333,6.400757273933334,0.0,1016.8958333333335,9.708333333333334,3.8434782608695652,-2.953623188405797
58,2013-10-5,EWR,6648.5,2013.0,10.0,5.0,11.5,70.03999999999999,63.73250000000001,81.53583333333334,56.36363636363637,5.418255833333334,6.235220447883333,0.0020833333333333333,1017.2526315789473,8.5,7.0,-2.84
59,2013-10-6,EWR,6672.5,2013.0,10.0,6.0,11.5,67.115,65.18750000000001,93.61,102.72727272727273,6.569035833333333,7.559515056283332,0.0,1018.323076923077,4.104166666666667,6.133333333333334,-3.6444444444444444
60,2013-10-7,EWR,6696.5,2013.0,10.0,7.0,11.5,70.50500000000001,66.47,87.41458333333334,149.1304347826087,9.398036666666666,10.815072635266668,0.0008333333333333334,1014.5250000000001,6.802083333333333,46.744615384615386,43.895384615384614
61,2013-10-8,EWR,6720.5,2013.0,10.0,8.0,11.5,60.754999999999995,45.4775,59.21291666666668,235.41666666666666,7.911612500000001,9.10452543275,0.0,1020.8874999999999,10.0,3.585294117647059,-5.220588235294118
62,2013-10-9,EWR,6744.5,2013.0,10.0,9.0,11.5,57.1775,44.69000000000002,63.19208333333332,26.666666666666668,11.411901666666665,13.132588199966667,0.0,1027.5333333333335,10.0,2.442815249266862,-10.0
63,2013-11-1,EWR,7288.5,2013.0,11.0,1.0,11.5,66.77000000000001,58.294999999999995,75.17833333333331,209.58333333333334,15.631428333333334,17.988335097433332,0.0016666666666666668,1004.4521739130433,9.541666666666666,15.364741641337385,14.760736196319018
64,2013-11-10,EWR,7498.5,2013.0,11.0,10.0,11.5,48.26,32.397499999999994,56.27333333333333,235.41666666666666,13.090122500000001,15.06385117055,0.0,1014.0124999999999,10.0,1.7838709677419355,-5.631067961165049
65,2013-11-11,EWR,7522.5,2013.0,11.0,11.0,11.5,47.72,25.317499999999995,41.72541666666667,258.75,13.186020833333338,15.174209054583331,0.0,1019.6374999999999,10.0,3.715492957746479,-2.2711864406779663
66,2013-11-12,EWR,7546.5,2013.0,11.0,12.0,11.5,42.612500000000004,26.224999999999998,53.40375,291.25,14.384750000000004,16.553682605,0.0004166666666666667,1018.5809523809526,9.541666666666666,9.997167138810198,3.627840909090909
67,2013-11-13,EWR,7570.5,2013.0,11.0,13.0,11.5,33.559999999999995,13.415000000000001,44.65166666666667,311.25,12.083189999999997,13.9050933882,0.0,1027.0041666666666,10.0,3.9376770538243626,-16.59375
68,2013-11-14,EWR,7594.5,2013.0,11.0,14.0,11.5,39.9575,15.387499999999998,40.81583333333333,235.41666666666666,11.747545833333334,13.51884079408333,0.0,1024.095833333333,10.0,5.629213483146067,-3.788732394366197
69,2013-11-15,EWR,7618.5,2013.0,11.0,15.0,11.5,45.747499999999995,22.3775,41.32916666666667,214.58333333333334,6.521086666666666,7.504336114266668,0.0,1022.9125,10.0,1.264957264957265,-5.52991452991453
70,2013-11-16,EWR,7642.5,2013.0,11.0,16.0,11.5,50.059999999999995,37.20500000000001,62.34708333333335,156.66666666666666,4.651069166666667,5.352357375616666,0.0020833333333333333,1025.2083333333335,9.958333333333334,3.5396825396825395,-7.25
71,2013-11-17,EWR,7666.5,2013.0,11.0,17.0,11.5,53.4275,50.48000000000001,89.75666666666666,34.166666666666664,2.30156,2.6485892168,0.0,1022.6944444444447,5.427083333333333,19.501618122977348,20.832786885245902
72,2013-11-18,EWR,7690.5,2013.0,11.0,18.0,11.5,61.05500000000001,45.365,63.52625,201.25,10.740613333333334,12.360083011733336,0.004166666666666667,1005.6294117647059,9.333333333333334,10.555240793201133,4.917142857142857
73,2013-11-19,EWR,7714.5,2013.0,11.0,19.0,11.5,47.2925,23.5625,39.267500000000005,306.25,16.974005000000005,19.5333454739,0.0,1014.8666666666667,10.0,2.071022727272727,-4.663817663817664
74,2013-11-2,EWR,7312.5,2013.0,11.0,2.0,11.5,60.035000000000004,47.8175,66.21416666666666,171.7391304347826,6.089544166666667,7.007725636116667,0.0,1004.5041666666666,10.0,1.9013452914798206,1.0226244343891402
75,2013-11-20,EWR,7738.5,2013.0,11.0,20.0,11.5,37.160000000000004,16.5275,44.89208333333334,123.75,10.404969166666666,11.973830417616666,0.0,1031.6499999999999,10.0,1.1954674220963173,-8.031161473087819
76,2013-11-21,EWR,7762.5,2013.0,11.0,21.0,11.5,39.2975,25.962500000000002,58.96708333333334,90.47619047619048,6.664934166666666,7.669872940316666,0.0,1035.0375000000001,10.0,3.3081232492997197,0.7584269662921348
77,2013-11-22,EWR,7786.5,2013.0,11.0,22.0,11.5,52.0925,45.080000000000005,77.13333333333334,177.5,6.185442500000001,7.118083520150001,0.0008333333333333334,1023.6066666666665,9.416666666666666,13.854285714285714,13.896848137535816
78,2013-11-23,EWR,7810.5,2013.0,11.0,23.0,11.5,46.714999999999996,29.06,52.76208333333333,284.3478260869565,14.336800833333335,16.49850366298333,0.0,1014.7333333333336,9.958333333333334,8.70703125,8.390625
79,2013-11-24,EWR,7834.5,2013.0,11.0,24.0,11.5,27.972499999999997,4.640000000000001,37.15875,300.0,21.097633333333338,24.278734487333338,0.0,1020.5041666666667,10.0,16.733118971061092,4.813504823151125
80,2013-11-25,EWR,7858.5,2013.0,11.0,25.0,11.5,27.545000000000005,7.0925,41.826249999999995,260.0,9.398036666666664,10.815072635266667,0.0,1030.0416666666667,10.0,3.4542682926829267,-3.1402439024390243
81,2013-11-26,EWR,7882.5,2013.0,11.0,26.0,11.5,35.40499999999999,19.640000000000004,53.78875,163.75,6.377239166666666,7.338799288216666,0.0033333333333333327,1026.409523809524,9.166666666666666,8.693409742120345,6.234957020057307
82,2013-11-27,EWR,7906.5,2013.0,11.0,27.0,11.5,48.785000000000004,46.32499999999999,91.24125,205.0,12.083190000000002,13.9050933882,0.057500000000000016,1004.6714285714286,4.958333333333333,15.789772727272727,9.532763532763532
83,2013-11-28,EWR,7930.5,2013.0,11.0,28.0,11.5,33.725,14.284999999999998,45.77083333333334,290.4166666666667,16.44656416666667,18.926377111716665,0.0,1017.8875000000003,10.0,6.793859649122807,-5.035087719298246
84,2013-11-29,EWR,7954.5,2013.0,11.0,29.0,11.5,34.025000000000006,15.912499999999996,47.543333333333344,289.1666666666667,6.856730833333334,7.890588708383334,0.0,1034.1956521739132,10.0,0.9305555555555556,-12.423255813953489
85,2013-11-3,EWR,7334.0,2013.0,11.0,3.0,14.0,48.72105263157894,32.45473684210527,54.63894736842104,270.0,13.869927368421052,15.961235017031578,0.0,1018.0,10.0,7.326984126984127,5.895238095238096
86,2013-11-30,EWR,7978.5,2013.0,11.0,30.0,11.5,30.537499999999998,16.3025,55.41291666666666,127.3913043478261,8.103409166666667,9.325241200816665,0.0,1039.8681818181817,10.0,4.116129032258065,-9.887096774193548
87,2013-11-4,EWR,7355.0,2013.0,11.0,4.0,11.347826086956522,39.14521739130434,16.613913043478263,40.838260869565225,120.9090909090909,10.256952173913042,11.803495422695653,0.0,1034.4521739130435,10.0,2.0685714285714285,0.5257142857142857
88,2013-11-5,EWR,7378.5,2013.0,11.0,5.0,11.5,45.665,31.572499999999994,58.30333333333332,99.56521739130434,5.993645833333332,6.8973677520833325,0.0,1036.8124999999998,10.0,0.47863247863247865,-4.56980056980057
89,2013-11-6,EWR,7402.5,2013.0,11.0,6.0,11.5,53.3225,43.6325,70.57833333333333,71.9047619047619,3.3084925,3.8073469991499995,0.0,1028.8695652173915,9.833333333333334,2.7777777777777777,-1.4957264957264957
90,2013-11-7,EWR,7426.5,2013.0,11.0,7.0,11.5,56.855,51.732499999999995,83.23625,216.25,9.20624,10.5943568672,0.00125,1014.0277777777778,9.583333333333334,15.0835734870317,14.472622478386167
91,2013-11-8,EWR,7450.5,2013.0,11.0,8.0,11.5,45.01999999999999,27.635,51.83458333333334,284.2857142857143,12.70652916666667,14.622419634416666,0.0,1016.5750000000002,10.0,7.8835227272727275,1.7606837606837606
92,2013-11-9,EWR,7474.5,2013.0,11.0,9.0,11.5,43.07749999999999,25.257500000000004,50.71541666666667,245.9090909090909,8.678799166666668,9.987388505016666,0.0,1023.3375,10.0,-0.7401574803149606,-7.429133858267717
93,2013-12-1,EWR,8002.5,2013.0,12.0,1.0,11.5,40.81999999999999,28.91,63.317916666666655,90.9090909090909,4.507221666666668,5.186820549566667,0.0,1023.4550000000003,10.0,12.209039548022599,2.0
94,2013-12-10,EWR,8218.5,2013.0,12.0,10.0,11.5,33.88249999999999,31.1525,89.74874999999999,243.47826086956522,9.014443333333334,10.373641099133334,0.009166666666666668,1015.4764705882352,6.979166666666667,26.330543933054393,49.03765690376569
95,2013-12-11,EWR,8242.5,2013.0,12.0,11.0,11.5,28.234999999999996,16.6475,61.74541666666669,236.25,11.699596666666665,13.463661852066666,0.0,1023.4666666666666,10.0,12.550295857988166,19.59171597633136
96,2013-12-12,EWR,8266.5,2013.0,12.0,12.0,11.5,25.924999999999997,10.144999999999998,51.34166666666667,282.5,11.747545833333332,13.518840794083332,0.0,1025.3583333333331,10.0,9.0,8.670588235294117
97,2013-12-13,EWR,8290.5,2013.0,12.0,13.0,11.5,25.865,10.459999999999999,51.83291666666667,243.75,11.220104999999998,12.911872431900001,0.0,1022.3000000000001,10.0,7.901449275362319,4.449275362318841
98,2013-12-14,EWR,8314.5,2013.0,12.0,14.0,11.5,26.584999999999997,19.145000000000003,74.49708333333334,80.83333333333333,10.7885625,12.415261953749997,0.005,1027.8157894736842,6.21875,12.70625,25.78616352201258
99,2013-12-15,EWR,8338.5,2013.0,12.0,15.0,11.5,32.495,28.849999999999998,87.18583333333333,197.91666666666666,13.3778175,15.394924822649998,0.02541666666666667,1004.5374999999999,6.53125,15.576642335766424,13.477941176470589
100,2013-12-16,EWR,8362.5,2013.0,12.0,16.0,11.5,29.284999999999997,14.524999999999999,54.08958333333333,262.0833333333333,12.946274999999998,14.898314344500001,0.0,1015.8124999999997,10.0,12.598265895953757,8.768115942028986
101,2013-12-17,EWR,8386.0,2013.0,12.0,17.0,11.782608695652174,26.545217391304345,18.844347826086956,73.81347826086957,117.3913043478261,7.605154782608695,8.751860020730435,0.0034782608695652175,1023.0,5.956521739130435,39.97222222222222,54.37762237762238
102,2013-12-17,JFK,8718.0,2013.0,12.0,17.0,5.0,26.96,10.94,50.34,40.0,4.60312,5.2971784336,0.0,1023.9,10.0,34.08455882352941,48.44444444444444
103,2013-12-18,EWR,8409.5,2013.0,12.0,18.0,11.5,27.830000000000002,19.497500000000002,71.92166666666667,255.41666666666666,9.398036666666666,10.815072635266668,0.0,1016.8904761904762,9.916666666666666,13.486725663716815,8.805309734513274
104,2013-12-19,EWR,8433.5,2013.0,12.0,19.0,11.5,32.3375,21.950000000000006,65.78583333333333,213.75,7.096476666666667,8.166483418466667,0.0,1020.4208333333335,9.625,24.359420289855073,17.648255813953487
105,2013-12-2,EWR,8026.5,2013.0,12.0,2.0,11.5,44.262499999999996,30.912500000000005,59.469166666666666,106.25,2.7810516666666665,3.2003786369666667,0.0,1014.9166666666666,8.666666666666666,12.912921348314606,4.237288135593221
106,2013-12-20,EWR,8457.5,2013.0,12.0,20.0,11.5,41.44249999999999,30.5975,65.97083333333333,128.33333333333334,4.1236283333333335,4.745389013433333,0.0,1018.0416666666665,9.958333333333334,28.680473372781066,27.047619047619047
107,2013-12-21,EWR,8481.5,2013.0,12.0,21.0,11.5,50.9075,43.482499999999995,76.55833333333335,205.83333333333334,6.760832499999999,7.780230824349999,0.0,1014.8666666666668,9.958333333333334,25.91726618705036,18.38768115942029
108,2013-12-22,EWR,8505.5,2013.0,12.0,22.0,11.5,64.78250000000001,57.40250000000001,77.24374999999998,207.91666666666666,12.850376666666667,14.787956460466667,0.00125,1012.0,10.0,46.16053511705686,37.993288590604024
109,2013-12-23,EWR,8529.5,2013.0,12.0,23.0,11.5,58.89499999999999,55.75249999999999,89.54666666666667,215.45454545454547,7.432120833333333,8.552736012583333,0.012499999999999999,1015.0294117647059,7.25,42.59077809798271,38.64450867052023
110,2013-12-24,EWR,8553.5,2013.0,12.0,24.0,11.5,38.870000000000005,24.245000000000005,56.234166666666674,322.9166666666667,13.9532075,16.05707212685,0.0,1020.9681818181817,10.0,9.450592885375494,1.3399209486166008
111,2013-12-25,EWR,8577.5,2013.0,12.0,25.0,11.5,25.467499999999998,7.002500000000001,45.28874999999999,254.54545454545453,10.980359166666664,12.63597772181666,0.0,1031.0166666666667,10.0,10.094017094017094,-0.15384615384615385
112,2013-12-26,EWR,8601.5,2013.0,12.0,26.0,11.5,31.047500000000003,19.0475,60.904166666666676,153.75,5.801849166666667,6.676651984016666,0.0,1027.1285714285716,9.541666666666666,20.25625,11.896875
113,2013-12-27,EWR,8625.5,2013.0,12.0,27.0,11.5,34.24250000000001,19.872500000000006,56.6875,253.75,8.343155000000001,9.6011359109,0.0,1026.475,10.0,16.25655976676385,4.947521865889213
114,2013-12-28,EWR,8649.5,2013.0,12.0,28.0,11.5,39.154999999999994,23.007500000000004,54.89750000000001,222.91666666666666,8.822646666666667,10.152925331066667,0.0,1023.1166666666667,10.0,8.76842105263158,-3.4842105263157896
115,2013-12-29,EWR,8673.5,2013.0,12.0,29.0,11.5,43.04749999999999,32.330000000000005,67.60208333333334,166.52173913043478,8.103409166666667,9.325241200816667,0.03291666666666667,1014.595,7.947916666666667,30.139455782312925,20.68941979522184
116,2013-12-3,EWR,8050.5,2013.0,12.0,3.0,11.5,44.45000000000001,35.0375,72.16541666666664,154.16666666666666,5.226459166666667,6.0145046798166675,0.0,1012.9625000000001,7.916666666666667,7.162393162393163,5.893982808022923
117,2013-12-30,EWR,8697.5,2013.0,12.0,30.0,11.5,38.9,30.7175,73.83875,280.8333333333333,12.035240833333335,13.849914446183334,0.0,1012.5409090909088,10.0,16.730434782608697,15.046376811594202
118,2013-12-4,EWR,8074.5,2013.0,12.0,4.0,11.5,43.827499999999986,36.365,75.43,52.5,3.9318316666666675,4.524673245366666,0.0,1018.1826086956522,6.166666666666667,10.47953216374269,9.03225806451613
119,2013-12-5,EWR,8098.5,2013.0,12.0,5.0,11.5,51.830000000000005,48.537499999999994,88.70833333333333,48.75,2.829000833333333,3.2555575789833333,0.0,1017.875,3.9270833333333335,61.22184300341297,65.49829351535836
120,2013-12-6,EWR,8122.5,2013.0,12.0,6.0,11.5,52.107499999999995,49.63249999999999,91.28999999999998,252.91666666666666,8.726748333333335,10.042567447033333,0.005416666666666667,1014.9333333333334,4.90625,23.275974025974026,27.710097719869708
